id,time_id,Time_Date,Time_Year,Time_Month,Time_Day,site_id,Site_Name,Site_Location,energy_type_id,Energy_Type_Name,weather_id,Weather_Condition,Weather_Temperature,equipment_id,Equipment_Name,Equipment_Type,Equipment_Rated_Capacity,Equipment_Operational_Status,electricity_Production(kWh)
707,707,2025-02-21 13:44:43.797236,2025,2,21,4,Kamojang,Sumatera Utara,1,PLTS,2,Partly Cloudy,35.0,62,PLTS Panel B-Series X,Inverter,306.66,Maintenance,1294.89
708,708,2024-12-01 11:05:43.797236,2024,12,1,20,Gunung Salak,Sulawesi Selatan,3,PLTA,3,Cloudy,10.1,49,Kaplan Turbine FlowMax,Generator,1561.85,Standby,1413.22
709,709,2024-09-07 21:03:43.797236,2024,9,7,15,Muara Karang,Sumatera Utara,3,PLTA,1,Clear,35.7,94,Generator PLTAGenX,Spillway Gate,419.13,Standby,645.41
710,710,2024-06-16 15:50:43.797236,2024,6,16,20,Gunung Salak,Sulawesi Selatan,4,PLTG,4,Overcast,14.5,37,Binary Cycle Plant GeoFlow,Steam Turbine,1215.86,Degraded,1167.61
711,711,2024-10-06 20:22:43.797236,2024,10,6,9,Ulumbu,Sulawesi Selatan,2,PLTB,1,Clear,16.3,38,PLTB Turbine Vestas V120,Generator,126.2,Standby,1155.78
712,712,2024-01-13 11:05:43.797236,2024,1,13,7,Sibayak,Banten,3,PLTA,2,Partly Cloudy,18.2,46,Generator PLTAGenX,Turbine,258.33,Standby,1074.71
713,713,2025-04-14 06:52:43.797236,2025,4,14,7,Sibayak,Banten,4,PLTG,1,Clear,34.6,96,Binary Cycle Plant GeoFlow,Heat Exchanger,554.94,Operational,985.13
714,714,2025-04-18 02:19:43.797236,2025,4,18,14,Grati,Jawa Tengah,5,PLTG,8,Hazy,14.9,72,Steam Turbine BioSteam Z,Turbine,1352.19,Standby,641.6
715,715,2024-08-05 17:20:43.797236,2024,8,5,3,Saguling,Jawa Tengah,4,PLTG,2,Partly Cloudy,27.4,48,Binary Cycle Plant GeoFlow,Condenser,1164.67,Degraded,462.87
716,716,2024-12-07 21:23:43.797236,2024,12,7,17,Sidrap,NTT,6,PLTG,4,Overcast,35.6,55,Engine Cummins KTA50,Generator Set,1251.96,Standby,1333.12
717,717,2023-10-24 11:11:43.797236,2023,10,24,2,Cirata,Jawa Barat,4,PLTG,2,Partly Cloudy,33.6,11,Steam Turbine GeoPower X1,Steam Turbine,1910.47,Failed,1029.47
718,718,2024-06-11 02:02:43.797236,2024,6,11,6,Wayang PLTBu,NTT,3,PLTA,3,Cloudy,36.2,86,Generator PLTAGenX,Generator,1573.62,Operational,235.12
719,719,2023-06-30 01:44:43.797236,2023,6,30,10,Mataloko,Lampung,6,PLTG,3,Cloudy,30.3,93,Fuel Tank PetroStore 50KL,Exhaust System,1154.96,Operational,1204.54
720,720,2023-06-27 12:36:43.797236,2023,6,27,15,Muara Karang,Sumatera Utara,5,PLTG,7,Foggy,27.9,41,Steam Turbine BioSteam Z,Turbine,1007.15,Standby,1422.05
721,721,2025-05-22 10:35:43.797236,2025,5,22,6,Wayang PLTBu,NTT,6,PLTG,3,Cloudy,36.8,71,Fuel Tank PetroStore 50KL,Engine,1397.6,Standby,764.68
722,722,2023-07-26 16:44:43.797236,2023,7,26,22,Dieng,Sumatera Selatan,1,PLTS,2,Partly Cloudy,37.8,52,PLTS Panel Array Alpha,Tracker,866.65,Maintenance,1113.45
723,723,2025-03-30 19:00:43.797236,2025,3,30,23,Sorik Marapi,Jawa Timur,5,PLTG,2,Partly Cloudy,19.1,33,Steam Turbine BioSteam Z,Feeder System,1945.46,Degraded,389.89
724,724,2024-09-12 07:50:43.797236,2024,9,12,19,Likupang,DKI Jakarta,4,PLTG,8,Hazy,26.4,96,Binary Cycle Plant GeoFlow,Heat Exchanger,759.25,Failed,1425.57
725,725,2024-04-16 02:27:43.797236,2024,4,16,23,Sorik Marapi,Jawa Timur,3,PLTA,8,Hazy,36.8,25,Pelton Wheel AquaForce,Spillway Gate,817.63,Standby,168.44
726,726,2024-09-27 17:30:43.797236,2024,9,27,17,Sidrap,NTT,1,PLTS,4,Overcast,23.2,23,Central Inverter SunGrow,Tracker,1460.95,Degraded,1128.22
727,727,2024-10-23 16:57:43.797236,2024,10,23,5,Darajat,Sulawesi Utara,4,PLTG,8,Hazy,34.2,27,Binary Cycle Plant GeoFlow,Wellhead,1971.91,Standby,752.05
728,728,2024-11-28 05:50:43.797236,2024,11,28,25,Muara Laboh,Jawa Tengah,3,PLTA,1,Clear,22.6,49,Kaplan Turbine FlowMax,Generator,277.27,Degraded,980.43
729,729,2024-11-19 10:25:43.797236,2024,11,19,21,Patuha,Lampung,4,PLTG,1,Clear,30.3,51,Binary Cycle Plant GeoFlow,Wellhead,1279.76,Degraded,146.41
730,730,2023-07-12 05:29:43.797236,2023,7,12,22,Dieng,Sumatera Selatan,4,PLTG,4,Overcast,39.6,11,Steam Turbine GeoPower X1,Steam Turbine,606.06,Operational,1145.64
731,731,2024-12-18 00:51:43.797236,2024,12,18,15,Muara Karang,Sumatera Utara,3,PLTA,6,Thunderstorm,12.8,77,Kaplan Turbine FlowMax,Generator,1837.92,Operational,1263.76
732,732,2024-09-11 14:41:43.797236,2024,9,11,7,Sibayak,Banten,4,PLTG,8,Hazy,16.6,68,Cooling Tower GeoCool,Wellhead,205.45,Degraded,1492.78
733,733,2023-08-18 12:12:43.797236,2023,8,18,2,Cirata,Jawa Barat,3,PLTA,6,Thunderstorm,18.2,7,Generator PLTAGenX,Spillway Gate,1990.88,Failed,490.57
734,734,2024-09-29 12:47:43.797236,2024,9,29,11,Paiton,Sumatera Selatan,3,PLTA,8,Hazy,38.7,75,Kaplan Turbine FlowMax,Turbine,325.24,Degraded,781.56
735,735,2023-11-18 00:24:43.797236,2023,11,18,18,Jeneponto,Banten,4,PLTG,7,Foggy,21.4,5,Binary Cycle Plant GeoFlow,Heat Exchanger,191.05,Degraded,948.49
736,736,2024-04-02 13:42:43.797236,2024,4,2,13,Tanjung Jati B,Jawa Barat,6,PLTG,3,Cloudy,17.2,50,Fuel Tank PetroStore 50KL,Generator Set,1093.67,Maintenance,26.59
737,737,2024-09-10 22:55:43.797236,2024,9,10,19,Likupang,DKI Jakarta,3,PLTA,6,Thunderstorm,38.0,82,Generator PLTAGenX,Spillway Gate,1290.54,Standby,478.42
738,738,2023-11-24 21:10:43.797236,2023,11,24,13,Tanjung Jati B,Jawa Barat,6,PLTG,8,Hazy,23.1,53,Alternator PLTGGen Pro,Engine,1469.63,Failed,1039.83
739,739,2025-01-29 21:58:43.797236,2025,1,29,23,Sorik Marapi,Jawa Timur,6,PLTG,1,Clear,29.9,55,Engine Cummins KTA50,Generator Set,584.49,Standby,302.55
740,740,2025-05-17 06:23:43.797236,2025,5,17,25,Muara Laboh,Jawa Tengah,2,PLTB,2,Partly Cloudy,33.1,59,Blade Set AeroPro,Turbine,1655.18,Maintenance,693.49
741,741,2023-10-29 18:35:43.797236,2023,10,29,3,Saguling,Jawa Tengah,6,PLTG,7,Foggy,15.3,24,PLTG Generator CAT D1000,Exhaust System,254.44,Operational,142.76
742,742,2024-03-16 07:09:43.797236,2024,3,16,16,Tambak Lorok,Sulawesi Utara,4,PLTG,8,Hazy,21.2,17,Binary Cycle Plant GeoFlow,Wellhead,1990.97,Standby,562.44
743,743,2025-03-13 23:45:43.797236,2025,3,13,16,Tambak Lorok,Sulawesi Utara,3,PLTA,1,Clear,16.9,73,PLTA Turbine T-Francis,Turbine,1421.13,Degraded,367.94
744,744,2024-10-06 16:00:43.797236,2024,10,6,20,Gunung Salak,Sulawesi Selatan,3,PLTA,8,Hazy,27.3,39,PLTA Turbine T-Francis,Turbine,552.17,Maintenance,316.06
745,745,2024-11-13 07:14:43.797236,2024,11,13,24,Rantau Dedap,Jawa Barat,6,PLTG,6,Thunderstorm,31.7,14,Fuel Tank PetroStore 50KL,Engine,890.15,Degraded,760.63
746,746,2024-11-07 04:02:43.797236,2024,11,7,3,Saguling,Jawa Tengah,4,PLTG,8,Hazy,28.0,22,Binary Cycle Plant GeoFlow,Wellhead,1439.31,Maintenance,37.93
747,747,2024-05-06 16:47:43.797236,2024,5,6,24,Rantau Dedap,Jawa Barat,6,PLTG,7,Foggy,37.9,14,Fuel Tank PetroStore 50KL,Engine,906.23,Operational,244.22
748,748,2025-01-06 20:29:43.797236,2025,1,6,10,Mataloko,Lampung,4,PLTG,1,Clear,27.6,48,Binary Cycle Plant GeoFlow,Condenser,249.93,Operational,62.1
749,749,2023-12-31 23:33:43.797236,2023,12,31,6,Wayang PLTBu,NTT,4,PLTG,5,Rain Showers,16.1,8,Steam Turbine GeoPower X1,Wellhead,1158.81,Maintenance,279.77
750,750,2024-02-22 10:52:43.797236,2024,2,22,9,Ulumbu,Sulawesi Selatan,4,PLTG,3,Cloudy,19.5,37,Binary Cycle Plant GeoFlow,Steam Turbine,129.75,Operational,339.6
751,751,2024-09-15 16:27:43.797236,2024,9,15,4,Kamojang,Sumatera Utara,6,PLTG,5,Rain Showers,16.4,87,Fuel Tank PetroStore 50KL,Engine,1620.94,Maintenance,840.61
752,752,2024-03-30 21:50:43.797236,2024,3,30,14,Grati,Jawa Tengah,6,PLTG,8,Hazy,37.3,50,Fuel Tank PetroStore 50KL,Generator Set,1640.67,Degraded,568.96
753,753,2024-05-09 12:32:43.797236,2024,5,9,10,Mataloko,Lampung,3,PLTA,6,Thunderstorm,13.6,31,Generator PLTAGenX,Penstock,202.9,Maintenance,4.15
754,754,2023-08-15 22:10:43.797236,2023,8,15,25,Muara Laboh,Jawa Tengah,3,PLTA,5,Rain Showers,39.2,45,Kaplan Turbine FlowMax,Generator,843.16,Maintenance,865.4
755,755,2024-07-13 08:58:43.797236,2024,7,13,8,Lahendong,DKI Jakarta,6,PLTG,7,Foggy,11.7,14,Fuel Tank PetroStore 50KL,Engine,1419.05,Failed,445.05
756,756,2025-03-19 00:33:43.797236,2025,3,19,4,Kamojang,Sumatera Utara,2,PLTB,6,Thunderstorm,17.0,12,PLTB Turbine G100,Nacelle,250.95,Degraded,132.51
757,757,2025-04-24 21:10:43.797236,2025,4,24,1,Karangkates,Jawa Timur,4,PLTG,5,Rain Showers,26.5,27,Binary Cycle Plant GeoFlow,Wellhead,1599.96,Standby,99.34
758,758,2025-01-19 23:02:43.797236,2025,1,19,1,Karangkates,Jawa Timur,6,PLTG,3,Cloudy,33.8,19,Alternator PLTGGen Pro,Engine,542.7,Failed,1273.14
759,759,2023-11-23 18:09:43.797236,2023,11,23,14,Grati,Jawa Tengah,6,PLTG,6,Thunderstorm,36.7,21,PLTG Generator CAT D1000,Fuel System,910.43,Maintenance,966.07
760,760,2023-08-23 13:39:43.797236,2023,8,23,22,Dieng,Sumatera Selatan,6,PLTG,6,Thunderstorm,10.0,93,Fuel Tank PetroStore 50KL,Exhaust System,667.54,Degraded,974.7
761,761,2023-10-04 18:40:43.797236,2023,10,4,7,Sibayak,Banten,4,PLTG,5,Rain Showers,12.3,13,Cooling Tower GeoCool,Wellhead,810.27,Operational,1482.81
762,762,2024-02-12 06:52:43.797236,2024,2,12,16,Tambak Lorok,Sulawesi Utara,4,PLTG,1,Clear,16.3,48,Binary Cycle Plant GeoFlow,Condenser,886.69,Degraded,639.7
763,763,2023-08-22 19:51:43.797236,2023,8,22,25,Muara Laboh,Jawa Tengah,6,PLTG,2,Partly Cloudy,19.8,53,Alternator PLTGGen Pro,Engine,1740.21,Operational,989.34
764,764,2023-08-05 15:01:43.797236,2023,8,5,16,Tambak Lorok,Sulawesi Utara,3,PLTA,1,Clear,39.0,2,Kaplan Turbine FlowMax,Turbine,202.03,Maintenance,1457.23
765,765,2024-11-18 17:20:43.797236,2024,11,18,16,Tambak Lorok,Sulawesi Utara,3,PLTA,6,Thunderstorm,34.3,42,Pelton Wheel AquaForce,Generator,1150.54,Failed,1321.09
766,766,2023-09-09 03:50:43.797236,2023,9,9,23,Sorik Marapi,Jawa Timur,6,PLTG,7,Foggy,30.5,93,Fuel Tank PetroStore 50KL,Exhaust System,1157.79,Degraded,1391.83
767,767,2025-04-03 06:01:43.797236,2025,4,3,5,Darajat,Sulawesi Utara,5,PLTG,4,Overcast,38.8,26,Pelletizer BioFuel,Feeder System,1135.34,Degraded,403.23
768,768,2023-06-08 12:48:43.797236,2023,6,8,24,Rantau Dedap,Jawa Barat,3,PLTA,3,Cloudy,34.5,2,Kaplan Turbine FlowMax,Turbine,1991.84,Operational,696.34
769,769,2025-02-22 11:31:43.797236,2025,2,22,12,Suralaya,Jawa Timur,2,PLTB,7,Foggy,29.3,91,PLTB Turbine G100,Turbine,607.7,Failed,1050.77
770,770,2023-09-11 16:02:43.797236,2023,9,11,2,Cirata,Jawa Barat,2,PLTB,4,Overcast,38.4,20,PLTB Turbine G100,Nacelle,1048.91,Failed,581.52
771,771,2024-09-11 08:08:43.797236,2024,9,11,15,Muara Karang,Sumatera Utara,3,PLTA,3,Cloudy,16.4,63,PLTA Turbine T-Francis,Penstock,784.96,Failed,1460.33
772,772,2024-01-25 21:05:43.797236,2024,1,25,21,Patuha,Lampung,3,PLTA,8,Hazy,22.4,63,PLTA Turbine T-Francis,Penstock,475.4,Failed,470.34
773,773,2023-12-15 00:35:43.797236,2023,12,15,21,Patuha,Lampung,3,PLTA,3,Cloudy,30.0,94,Generator PLTAGenX,Spillway Gate,1040.73,Failed,311.86
774,774,2024-08-08 09:52:43.797236,2024,8,8,22,Dieng,Sumatera Selatan,6,PLTG,7,Foggy,21.8,24,PLTG Generator CAT D1000,Exhaust System,1324.58,Failed,453.03
775,775,2024-08-21 07:57:43.797236,2024,8,21,5,Darajat,Sulawesi Utara,2,PLTB,4,Overcast,12.0,64,Gearbox PLTBMaster,Turbine,1298.22,Maintenance,1470.91
776,776,2023-09-14 19:05:43.797236,2023,9,14,23,Sorik Marapi,Jawa Timur,5,PLTG,2,Partly Cloudy,22.6,26,Pelletizer BioFuel,Feeder System,1791.44,Standby,79.81
777,777,2024-06-23 19:50:43.797236,2024,6,23,11,Paiton,Sumatera Selatan,5,PLTG,7,Foggy,17.1,47,PLTG Boiler BioBurn R1,Boiler,277.5,Standby,997.63
778,778,2024-06-02 02:52:43.797236,2024,6,2,23,Sorik Marapi,Jawa Timur,2,PLTB,7,Foggy,19.1,12,PLTB Turbine G100,Nacelle,427.53,Maintenance,1084.14
779,779,2024-06-09 15:53:43.797236,2024,6,9,9,Ulumbu,Sulawesi Selatan,3,PLTA,5,Rain Showers,34.2,39,PLTA Turbine T-Francis,Turbine,409.99,Maintenance,744.36
780,780,2024-08-23 02:43:43.797236,2024,8,23,10,Mataloko,Lampung,4,PLTG,8,Hazy,26.4,22,Binary Cycle Plant GeoFlow,Wellhead,1127.06,Failed,670.62
781,781,2025-02-06 05:46:43.797236,2025,2,6,17,Sidrap,NTT,4,PLTG,5,Rain Showers,14.8,15,Wellhead Unit AlphaTherm,Wellhead,967.28,Failed,360.69
782,782,2025-02-27 20:46:43.797236,2025,2,27,24,Rantau Dedap,Jawa Barat,4,PLTG,6,Thunderstorm,35.2,27,Binary Cycle Plant GeoFlow,Wellhead,1841.46,Operational,511.22
783,783,2025-01-03 23:50:43.797236,2025,1,3,23,Sorik Marapi,Jawa Timur,4,PLTG,5,Rain Showers,35.4,51,Binary Cycle Plant GeoFlow,Wellhead,610.19,Maintenance,837.55
784,784,2024-03-29 02:14:43.797236,2024,3,29,24,Rantau Dedap,Jawa Barat,4,PLTG,2,Partly Cloudy,27.9,22,Binary Cycle Plant GeoFlow,Wellhead,187.01,Maintenance,301.39
785,785,2024-03-06 11:57:43.797236,2024,3,6,16,Tambak Lorok,Sulawesi Utara,5,PLTG,8,Hazy,25.7,41,Steam Turbine BioSteam Z,Turbine,1476.3,Operational,583.98
786,786,2023-08-15 08:13:43.797236,2023,8,15,11,Paiton,Sumatera Selatan,6,PLTG,4,Overcast,32.1,53,Alternator PLTGGen Pro,Engine,536.08,Standby,874.18
787,787,2024-06-26 05:13:43.797236,2024,6,26,10,Mataloko,Lampung,3,PLTA,4,Overcast,38.0,56,PLTA Turbine T-Francis,Generator,188.05,Degraded,261.53
788,788,2024-04-23 22:37:43.797236,2024,4,23,25,Muara Laboh,Jawa Tengah,5,PLTG,2,Partly Cloudy,39.3,65,Pelletizer BioFuel,Turbine,101.11,Failed,219.26
789,789,2025-04-15 11:46:43.797236,2025,4,15,15,Muara Karang,Sumatera Utara,6,PLTG,5,Rain Showers,39.9,14,Fuel Tank PetroStore 50KL,Engine,1512.3,Failed,934.54
790,790,2024-08-23 18:13:43.797236,2024,8,23,24,Rantau Dedap,Jawa Barat,6,PLTG,3,Cloudy,17.8,53,Alternator PLTGGen Pro,Engine,1919.17,Degraded,797.07
791,791,2023-05-29 20:53:43.797236,2023,5,29,3,Saguling,Jawa Tengah,6,PLTG,3,Cloudy,17.7,21,PLTG Generator CAT D1000,Fuel System,1146.39,Failed,1358.1
792,792,2024-09-28 15:52:43.797236,2024,9,28,23,Sorik Marapi,Jawa Timur,4,PLTG,2,Partly Cloudy,38.4,17,Binary Cycle Plant GeoFlow,Wellhead,1325.92,Degraded,839.88
793,793,2023-11-12 12:24:43.797236,2023,11,12,18,Jeneponto,Banten,6,PLTG,7,Foggy,29.2,57,PLTG Generator CAT D1000,Generator Set,533.08,Maintenance,589.57
794,794,2025-03-02 15:13:43.797236,2025,3,2,25,Muara Laboh,Jawa Tengah,3,PLTA,3,Cloudy,22.6,45,Kaplan Turbine FlowMax,Generator,339.35,Operational,491.78
795,795,2023-08-03 19:47:43.797236,2023,8,3,19,Likupang,DKI Jakarta,1,PLTS,5,Rain Showers,33.0,83,PLTS Panel Array Alpha,Tracker,892.23,Degraded,544.51
796,796,2023-07-09 18:03:43.797236,2023,7,9,12,Suralaya,Jawa Timur,2,PLTB,5,Rain Showers,12.6,91,PLTB Turbine G100,Turbine,779.58,Maintenance,1300.98
797,797,2025-02-23 04:11:43.797236,2025,2,23,6,Wayang PLTBu,NTT,2,PLTB,5,Rain Showers,29.3,64,Gearbox PLTBMaster,Turbine,1511.17,Degraded,256.88
798,798,2024-06-03 11:08:43.797236,2024,6,3,11,Paiton,Sumatera Selatan,3,PLTA,7,Foggy,25.3,25,Pelton Wheel AquaForce,Spillway Gate,545.04,Failed,837.79
799,799,2024-04-01 23:06:43.797236,2024,4,1,16,Tambak Lorok,Sulawesi Utara,1,PLTS,6,Thunderstorm,25.3,6,PLTS Panel B-Series X,Inverter,759.65,Degraded,592.79
800,800,2024-09-12 01:03:43.797236,2024,9,12,14,Grati,Jawa Tengah,2,PLTB,7,Foggy,26.8,38,PLTB Turbine Vestas V120,Generator,1965.91,Operational,748.06
801,801,2024-03-22 23:05:43.797236,2024,3,22,6,Wayang PLTBu,NTT,6,PLTG,1,Clear,38.7,84,Engine Cummins KTA50,Exhaust System,1293.66,Degraded,702.26
802,802,2024-07-16 03:03:43.797236,2024,7,16,18,Jeneponto,Banten,4,PLTG,1,Clear,17.1,11,Steam Turbine GeoPower X1,Steam Turbine,1131.53,Maintenance,1475.05
803,803,2023-10-04 02:07:43.797236,2023,10,4,21,Patuha,Lampung,1,PLTS,8,Hazy,33.3,44,PLTS Panel B-Series X,Mounting System,449.98,Maintenance,1375.31
804,804,2023-11-14 08:23:43.797236,2023,11,14,19,Likupang,DKI Jakarta,3,PLTA,1,Clear,11.1,36,Pelton Wheel AquaForce,Turbine,1356.68,Failed,1159.54
805,805,2025-02-11 14:51:43.797236,2025,2,11,2,Cirata,Jawa Barat,6,PLTG,1,Clear,31.6,100,PLTG Generator CAT D1000,Fuel System,893.4,Standby,35.58
806,806,2024-08-31 05:45:43.797236,2024,8,31,25,Muara Laboh,Jawa Tengah,6,PLTG,3,Cloudy,24.7,80,Alternator PLTGGen Pro,Engine,1237.31,Standby,385.81
807,807,2025-05-27 04:18:43.797236,2025,5,27,2,Cirata,Jawa Barat,4,PLTG,4,Overcast,27.1,27,Binary Cycle Plant GeoFlow,Wellhead,1755.47,Operational,973.24
808,808,2025-03-05 00:33:43.797236,2025,3,5,7,Sibayak,Banten,6,PLTG,1,Clear,38.0,53,Alternator PLTGGen Pro,Engine,408.49,Operational,710.61
809,809,2024-05-10 03:06:43.797236,2024,5,10,14,Grati,Jawa Tengah,2,PLTB,7,Foggy,32.0,20,PLTB Turbine G100,Nacelle,312.91,Maintenance,205.37
810,810,2023-07-06 12:56:43.797236,2023,7,6,12,Suralaya,Jawa Timur,2,PLTB,6,Thunderstorm,36.1,91,PLTB Turbine G100,Turbine,678.03,Maintenance,717.8
811,811,2024-08-29 13:31:43.797236,2024,8,29,4,Kamojang,Sumatera Utara,3,PLTA,8,Hazy,28.3,97,PLTA Turbine T-Francis,Generator,601.99,Maintenance,895.54
812,812,2024-05-05 19:07:43.797236,2024,5,5,4,Kamojang,Sumatera Utara,1,PLTS,2,Partly Cloudy,18.5,81,PLTS Panel Array Alpha,Inverter,1997.73,Operational,363.39
813,813,2024-01-01 03:49:43.797236,2024,1,1,14,Grati,Jawa Tengah,1,PLTS,2,Partly Cloudy,37.4,61,PLTS Panel B-Series X,Mounting System,1777.36,Failed,251.88
814,814,2025-04-07 02:30:43.797236,2025,4,7,19,Likupang,DKI Jakarta,2,PLTB,3,Cloudy,14.0,88,Gearbox PLTBMaster,Gearbox,1344.59,Maintenance,1457.85
815,815,2024-03-24 09:06:43.797236,2024,3,24,5,Darajat,Sulawesi Utara,6,PLTG,1,Clear,22.4,57,PLTG Generator CAT D1000,Generator Set,812.52,Standby,1063.66
816,816,2024-08-17 04:54:43.797236,2024,8,17,17,Sidrap,NTT,2,PLTB,3,Cloudy,28.3,64,Gearbox PLTBMaster,Turbine,1302.2,Failed,1302.83
817,817,2024-09-03 00:42:43.797236,2024,9,3,1,Karangkates,Jawa Timur,1,PLTS,1,Clear,14.6,44,PLTS Panel B-Series X,Mounting System,284.76,Maintenance,1480.04
818,818,2024-11-21 18:05:43.797236,2024,11,21,5,Darajat,Sulawesi Utara,6,PLTG,4,Overcast,25.6,54,Engine Cummins KTA50,Generator Set,1344.8,Maintenance,880.09
819,819,2025-02-15 05:28:43.797236,2025,2,15,11,Paiton,Sumatera Selatan,3,PLTA,1,Clear,12.4,94,Generator PLTAGenX,Spillway Gate,1928.05,Operational,691.81
820,820,2024-06-27 16:22:43.797236,2024,6,27,6,Wayang PLTBu,NTT,4,PLTG,7,Foggy,39.7,4,Binary Cycle Plant GeoFlow,Steam Turbine,1387.49,Operational,653.4
821,821,2023-08-11 23:50:43.797236,2023,8,11,18,Jeneponto,Banten,1,PLTS,6,Thunderstorm,17.9,34,Inverter SolMax 5000,Tracker,875.51,Operational,1115.83
822,822,2025-04-26 13:13:43.797236,2025,4,26,21,Patuha,Lampung,1,PLTS,4,Overcast,31.3,83,PLTS Panel Array Alpha,Tracker,861.08,Standby,1116.47
823,823,2023-07-09 05:12:43.797236,2023,7,9,22,Dieng,Sumatera Selatan,2,PLTB,7,Foggy,19.1,89,PLTB Turbine Vestas V120,Generator,1663.82,Operational,1100.93
824,824,2023-10-27 01:28:43.797236,2023,10,27,10,Mataloko,Lampung,4,PLTG,8,Hazy,10.4,8,Steam Turbine GeoPower X1,Wellhead,1138.75,Maintenance,604.72
825,825,2023-10-17 03:13:43.797236,2023,10,17,17,Sidrap,NTT,3,PLTA,1,Clear,12.3,82,Generator PLTAGenX,Spillway Gate,1005.77,Standby,265.46
826,826,2024-01-27 02:30:43.797236,2024,1,27,14,Grati,Jawa Tengah,5,PLTG,3,Cloudy,21.7,90,Steam Turbine BioSteam Z,Gasifier,1814.52,Standby,1446.76
827,827,2023-12-06 08:16:43.797236,2023,12,6,20,Gunung Salak,Sulawesi Selatan,1,PLTS,5,Rain Showers,35.3,62,PLTS Panel B-Series X,Inverter,1904.18,Standby,260.99
828,828,2023-09-29 19:39:43.797236,2023,9,29,8,Lahendong,DKI Jakarta,6,PLTG,4,Overcast,32.9,35,PLTG Generator CAT D1000,Generator Set,1157.68,Degraded,1280.8
829,829,2023-07-19 06:30:43.797236,2023,7,19,7,Sibayak,Banten,4,PLTG,7,Foggy,34.7,37,Binary Cycle Plant GeoFlow,Steam Turbine,1921.7,Operational,1190.26
830,830,2025-03-21 14:12:43.797236,2025,3,21,14,Grati,Jawa Tengah,1,PLTS,5,Rain Showers,31.8,6,PLTS Panel B-Series X,Inverter,718.13,Maintenance,95.03
831,831,2024-08-10 14:00:43.797236,2024,8,10,14,Grati,Jawa Tengah,4,PLTG,5,Rain Showers,22.9,15,Wellhead Unit AlphaTherm,Wellhead,1434.6,Standby,1293.2
832,832,2025-05-11 06:59:43.797236,2025,5,11,19,Likupang,DKI Jakarta,6,PLTG,1,Clear,24.6,69,Engine Cummins KTA50,Engine,117.75,Operational,832.22
833,833,2025-02-10 03:39:43.797236,2025,2,10,12,Suralaya,Jawa Timur,4,PLTG,2,Partly Cloudy,11.7,17,Binary Cycle Plant GeoFlow,Wellhead,730.66,Degraded,224.15
834,834,2023-12-28 02:42:43.797236,2023,12,28,12,Suralaya,Jawa Timur,1,PLTS,8,Hazy,33.0,32,PLTS Panel B-Series X,Photovoltaic Panel,1417.7,Operational,70.86
835,835,2024-10-13 21:13:43.797236,2024,10,13,18,Jeneponto,Banten,3,PLTA,3,Cloudy,18.0,45,Kaplan Turbine FlowMax,Generator,1001.81,Standby,1275.37
836,836,2024-08-15 05:33:43.797236,2024,8,15,7,Sibayak,Banten,4,PLTG,7,Foggy,19.4,15,Wellhead Unit AlphaTherm,Wellhead,747.76,Standby,1402.08
837,837,2024-06-16 14:35:43.797236,2024,6,16,11,Paiton,Sumatera Selatan,1,PLTS,7,Foggy,16.3,32,PLTS Panel B-Series X,Photovoltaic Panel,1246.43,Operational,1126.6
838,838,2024-04-24 06:04:43.797236,2024,4,24,21,Patuha,Lampung,3,PLTA,2,Partly Cloudy,22.7,70,Generator PLTAGenX,Generator,694.28,Maintenance,661.72
839,839,2025-01-20 01:39:43.797236,2025,1,20,23,Sorik Marapi,Jawa Timur,6,PLTG,4,Overcast,36.2,71,Fuel Tank PetroStore 50KL,Engine,527.45,Operational,451.0
840,840,2024-10-30 00:58:43.797236,2024,10,30,10,Mataloko,Lampung,6,PLTG,4,Overcast,33.2,35,PLTG Generator CAT D1000,Generator Set,505.01,Maintenance,1349.55
841,841,2025-03-24 23:42:43.797236,2025,3,24,14,Grati,Jawa Tengah,4,PLTG,8,Hazy,23.4,48,Binary Cycle Plant GeoFlow,Condenser,105.94,Failed,1221.04
842,842,2023-06-11 19:00:43.797236,2023,6,11,6,Wayang PLTBu,NTT,3,PLTA,3,Cloudy,10.0,77,Kaplan Turbine FlowMax,Generator,1934.96,Degraded,1081.42
843,843,2025-05-27 06:18:43.797236,2025,5,27,25,Muara Laboh,Jawa Tengah,3,PLTA,5,Rain Showers,28.0,25,Pelton Wheel AquaForce,Spillway Gate,809.88,Failed,599.13
844,844,2024-11-03 03:23:43.797236,2024,11,3,11,Paiton,Sumatera Selatan,1,PLTS,7,Foggy,38.2,81,PLTS Panel Array Alpha,Inverter,108.81,Maintenance,140.61
845,845,2025-01-24 14:40:43.797236,2025,1,24,23,Sorik Marapi,Jawa Timur,4,PLTG,1,Clear,28.9,68,Cooling Tower GeoCool,Wellhead,1094.67,Operational,1471.04
846,846,2024-06-30 07:37:43.797236,2024,6,30,8,Lahendong,DKI Jakarta,6,PLTG,6,Thunderstorm,39.7,87,Fuel Tank PetroStore 50KL,Engine,846.8,Failed,1407.09
847,847,2024-12-18 07:06:43.797236,2024,12,18,17,Sidrap,NTT,5,PLTG,8,Hazy,27.1,26,Pelletizer BioFuel,Feeder System,1359.96,Maintenance,579.74
